hCONDEL_ID	panTro4_mpra_chr	panTro4_mpra_start_pos	panTro4_mpra_end_pos	hg38_mpra_chr	hg38_mpra_start_pos	hg38_mpra_end_pos
hCONDEL_8424	chr7	26495345	26495545	chr7	27910482	27910681
hCONDEL_8425	chr7	26603835	26604035	chr7	28019088	28019285
hCONDEL_8426	chr7	26716971	26717171	chr7	28132585	28132784
hCONDEL_8427	chr7	26954650	26954850	chr7	28370256	28370452
hCONDEL_8428	chr7	26981562	26981762	chr7	28397177	28397376
hCONDEL_8429	chr7	27278188	27278388	chr7	28694059	28694258
hCONDEL_8430	chr7	27466228	27466428	chr7	28883750	28883949
hCONDEL_8431	chr7	27802632	27802832	chr7	29216190	29216389
hCONDEL_8432	chr7	27978827	27979027	chr7	29393736	29393933
hCONDEL_8433	chr7	28869507	28869707	chr7	30291478	30291675
hCONDEL_8434	chr7	28933534	28933734	chr7	30355231	30355426
hCONDEL_8435	chr7	28944767	28944967	chr7	30366464	30366661
hCONDEL_8436	chr7	28947709	28947909	chr7	30369406	30369604
hCONDEL_8437	chr7	29684857	29685057	chr7	31133999	31134198
hCONDEL_8438	chr7	29822922	29823122	chr7	31271524	31271723
hCONDEL_8439	chr7	29988286	29988486	chr7	31439087	31439286
hCONDEL_8440	chr7	30153978	30154178	chr7	31605977	31606173
hCONDEL_8441	chr7	31374892	31375092	chr7	32827262	32827461
hCONDEL_8442	chr7	31945340	31945540	chr7	33395524	33395722
hCONDEL_8443	chr7	31961796	31961996	chr7	33411243	33411442
hCONDEL_8444	chr7	31995285	31995485	chr7	33444514	33444710
hCONDEL_8445	chr7	32051974	32052174	chr7	33501131	33501330
hCONDEL_8446	chr7	32257378	32257578	chr7	33707034	33707233
hCONDEL_8447	chr7	32275963	32276163	chr7	33725624	33725822
hCONDEL_8448	chr7	32472734	32472934	chr7	33922248	33922446
hCONDEL_8449	chr7	33128019	33128219	chr7	34570774	34570970
hCONDEL_8450	chr7	33492581	33492781	chr7	34930666	34930865
hCONDEL_8451	chr7	33651837	33652037	chr7	35091849	35092048
hCONDEL_8452	chr7	34355454	34355654	chr7	35793340	35793534
hCONDEL_8453	chr7	34355517	34355717	chr7	35793398	35793594
hCONDEL_8454	chr7	34393418	34393618	chr7	35831249	35831447
hCONDEL_8455	chr7	34565635	34565835	chr7	36003565	36003763
hCONDEL_8456	chr7	34568155	34568355	chr7	36006092	36006290
hCONDEL_8457	chr7	35735353	35735553	chr7	37160218	37160413
hCONDEL_8458	chr7	35859816	35860016	chr7	37284261	37284460
hCONDEL_8459	chr7	36023106	36023306	chr7	37452199	37452397
hCONDEL_8460	chr7	37657571	37657771	chr7	39090279	39090475
hCONDEL_8461	chr7	39075277	39075477	chr7	43114037	43114236
hCONDEL_8462	chr7	39091784	39091984	chr7	43097520	43097718
hCONDEL_8463	chr7	39207824	39208024	chr7	42981491	42981690
hCONDEL_8464	chr7	39433101	39433301	chr7	42750195	42750394
hCONDEL_8465	chr7	39437062	39437262	chr7	42746230	42746429
hCONDEL_8466	chr7	39460647	39460847	chr7	42722555	42722754
hCONDEL_8467	chr7	40289182	40289382	chr7	41896982	41897181
hCONDEL_8468	chr7	40477043	40477243	chr7	41709200	41709397
hCONDEL_8469	chr7	40997920	40998120	chr7	41188948	41189147
hCONDEL_8470	chr7	41043577	41043777	chr7	41143292	41143491
hCONDEL_8471	chr7	41182559	41182759	chr7	41004261	41004460
hCONDEL_8472	chr7	41381756	41381956	chr7	40805021	40805220
hCONDEL_8473	chr7	41381903	41382103	chr7	40804875	40805074
hCONDEL_8474	chr7	41391155	41391355	chr7	40795622	40795820
hCONDEL_8475	chr7	41412943	41413143	chr7	40773852	40774049
hCONDEL_8476	chr7	41429854	41430054	chr7	40756954	40757152
hCONDEL_8477	chr7	41599254	41599454	chr7	40587554	40587753
hCONDEL_8478	chr7	41783319	41783519	chr7	40403303	40403499
hCONDEL_8479	chr7	42061660	42061860	chr7	40119248	40119445
hCONDEL_8480	chr7	42085756	42085956	chr7	40095082	40095278
hCONDEL_8481	chr7	42942110	42942310	chr7	44277156	44277355
hCONDEL_8482	chr7	43543110	43543310	chr7	44876324	44876523
hCONDEL_8483	chr7	44180034	44180234	chr7	45532142	45532338
hCONDEL_8484	chr7	45604616	45604816	chr7	47000932	47001128
hCONDEL_8485	chr7	48531112	48531312	chr7	49881967	49882164
hCONDEL_8486	chr7	50540778	50540978	chr7	51853495	51853691
hCONDEL_8487	chr7	50598233	50598433	chr7	51911089	51911284
hCONDEL_8488	chr7	50808514	50808714	chr7	52123296	52123495
hCONDEL_8489	chr7	50893893	50894093	chr7	52209692	52209891
hCONDEL_8490	chr7	51005908	51006108	chr7	52321522	52321720
hCONDEL_8491	chr7	52843588	52843788	chr7	54159294	54159483
hCONDEL_8492	chr7	53050653	53050853	chr7	54377880	54378076
hCONDEL_8493	chr7	53213083	53213283	chr7	54570366	54570565
hCONDEL_8494	chr7	53578277	53578477	chr7	54936283	54936480
hCONDEL_8495	chr7	54786595	54786795	chr7	56128442	56128641
hCONDEL_8496	chr7	54871521	54871721	chr7	56216143	56216342
hCONDEL_8497	chr7	55678837	55679037	chr7	57173121	57173318
hCONDEL_8498	chr7	56022760	56022960	chr7	57514011	57514207
hCONDEL_8499	chr7	56022811	56023011	chr7	57514060	57514258
hCONDEL_8500	chr7	62378952	62379152	chr7	64111653	64111849
hCONDEL_8501	chr7	62956745	62956945	chr7	64710580	64710776
hCONDEL_8502	chr7	64448896	64449096	chr7	65943828	65944027
hCONDEL_8503	chr7	65048526	65048726	chr7	66554736	66554933
hCONDEL_8504	chr7	66039281	66039481	chr7	67518287	67518486
hCONDEL_8505	chr7	66954413	66954613	chr7	68420861	68421060
hCONDEL_8506	chr7	67041675	67041875	chr7	68507976	68508175
hCONDEL_8507	chr7	67069384	67069584	chr7	68535733	68535932
hCONDEL_8508	chr7	67860437	67860637	chr7	69326159	69326355
hCONDEL_8509	chr7	67907712	67907912	chr7	69373993	69374192
hCONDEL_8510	chr7	68124308	68124508	chr7	69593514	69593709
hCONDEL_8511	chr7	68130870	68131070	chr7	69600074	69600271
hCONDEL_8512	chr7	68131577	68131777	chr7	69600765	69600964
hCONDEL_8513	chr7	68343408	68343608	chr7	69813815	69814011
hCONDEL_8514	chr7	68428443	68428643	chr7	69898662	69898859
hCONDEL_8515	chr7	68450651	68450851	chr7	69920852	69921048
hCONDEL_8516	chr7	68580774	68580974	chr7	70058050	70058245
hCONDEL_8517	chr7	68605037	68605237	chr7	70082329	70082528
hCONDEL_8518	chr7	68734006	68734206	chr7	70218884	70219083
hCONDEL_8519	chr7	69003974	69004174	chr7	70487592	70487791
hCONDEL_8520	chr7	69025288	69025488	chr7	70506556	70506754
hCONDEL_8521	chr7	69026589	69026789	chr7	70507853	70508051
hCONDEL_8522	chr7	69313007	69313207	chr7	70791378	70791572
hCONDEL_8523	chr7	69772663	69772863	chr7	71250004	71250203
hCONDEL_8524	chr7	77963586	77963786	chr7	77455494	77455693
hCONDEL_8525	chr7	78107754	78107954	chr7	77600747	77600941
hCONDEL_8526	chr7	78761499	78761699	chr7	78256597	78256796
hCONDEL_8527	chr7	78873737	78873937	chr7	78369132	78369328
hCONDEL_8528	chr7	79425115	79425315	chr7	78918647	78918846
hCONDEL_8529	chr7	79523762	79523962	chr7	79013952	79014149
hCONDEL_8530	chr7	80449108	80449308	chr7	79950183	79950381
hCONDEL_8531	chr7	81597441	81597641	chr7	81100094	81100293
hCONDEL_8532	chr7	81912495	81912695	chr7	81410605	81410804
hCONDEL_8533	chr7	82015951	82016151	chr7	81515202	81515401
hCONDEL_8534	chr7	82064582	82064782	chr7	81564407	81564606
hCONDEL_8535	chr7	82460412	82460612	chr7	81957499	81957694
hCONDEL_8536	chr7	82593138	82593338	chr7	82089487	82089686
hCONDEL_8537	chr7	82685441	82685641	chr7	82182233	82182432
hCONDEL_8538	chr7	83126287	83126487	chr7	82616842	82617038
hCONDEL_8539	chr7	83135598	83135798	chr7	82626161	82626360
hCONDEL_8540	chr7	83980806	83981006	chr7	83476769	83476968
hCONDEL_8541	chr7	84157503	84157703	chr7	83655475	83655673
hCONDEL_8542	chr7	84502281	84502481	chr7	83995678	83995873
hCONDEL_8543	chr7	84756479	84756679	chr7	84250602	84250801
hCONDEL_8544	chr7	84982366	84982566	chr7	84478144	84478343
hCONDEL_8545	chr7	85238898	85239098	chr7	84735387	84735586
hCONDEL_8546	chr7	85318411	85318611	chr7	84815048	84815245
hCONDEL_8547	chr7	85504868	85505068	chr7	85000797	85000991
hCONDEL_8548	chr7	86132358	86132558	chr7	85630306	85630502
hCONDEL_8549	chr7	86927888	86928088	chr7	86411035	86411234
hCONDEL_8550	chr7	87161528	87161728	chr7	86647818	86648016
hCONDEL_8551	chr7	87164932	87165132	chr7	86651216	86651415
hCONDEL_8552	chr7	87165121	87165321	chr7	86651404	86651603
hCONDEL_8553	chr7	87230932	87231132	chr7	86717359	86717556
hCONDEL_8554	chr7	87366985	87367185	chr7	86855294	86855492
hCONDEL_8555	chr7	87389655	87389855	chr7	86878069	86878265
hCONDEL_8556	chr7	87709512	87709712	chr7	87193080	87193279
hCONDEL_8557	chr7	88723830	88724030	chr7	88196584	88196783
hCONDEL_8558	chr7	89086946	89087146	chr7	88561740	88561939
hCONDEL_8559	chr7	89130193	89130393	chr7	88604971	88605155
hCONDEL_8560	chr7	90389477	90389677	chr7	89853899	89854097
hCONDEL_8561	chr7	90619297	90619497	chr7	90084217	90084416
hCONDEL_8562	chr7	90690116	90690316	chr7	90155152	90155346
hCONDEL_8563	chr7	90785487	90785687	chr7	90250412	90250611
hCONDEL_8564	chr7	91139523	91139723	chr7	90599939	90600138
hCONDEL_8565	chr7	91303587	91303787	chr7	90764754	90764949
hCONDEL_8566	chr7	91678259	91678459	chr7	91137999	91138198
hCONDEL_8567	chr7	91837213	91837413	chr7	91302870	91303069
hCONDEL_8568	chr7	91932584	91932784	chr7	91397956	91398151
hCONDEL_8569	chr7	91971330	91971530	chr7	91436640	91436839
hCONDEL_8570	chr7	92054224	92054424	chr7	91519609	91519804
hCONDEL_8571	chr7	92305140	92305340	chr7	91771660	91771856
hCONDEL_8572	chr7	92395580	92395780	chr7	91865556	91865755
hCONDEL_8573	chr7	92396843	92397043	chr7	91866827	91867025
hCONDEL_8574	chr7	92452461	92452661	chr7	91922728	91922927
hCONDEL_8575	chr7	92782389	92782589	chr7	92255559	92255758
hCONDEL_8576	chr7	93023159	93023359	chr7	92496694	92496889
hCONDEL_8577	chr7	93067010	93067210	chr7	92540275	92540471
hCONDEL_8578	chr7	93156357	93156557	chr7	92629232	92629431
hCONDEL_8579	chr7	93225650	93225850	chr7	92698454	92698653
hCONDEL_8580	chr7	93577895	93578095	chr7	93050504	93050699
hCONDEL_8581	chr7	94940612	94940812	chr7	94411703	94411902
hCONDEL_8582	chr7	94946643	94946843	chr7	94417738	94417931
hCONDEL_8583	chr7	95003535	95003735	chr7	94474847	94475046
hCONDEL_8584	chr7	95081126	95081326	chr7	94552332	94552531
hCONDEL_8585	chr7	95095207	95095407	chr7	94566430	94566629
hCONDEL_8586	chr7	95186090	95186290	chr7	94657348	94657547
hCONDEL_8587	chr7	96063912	96064112	chr7	95525491	95525687
hCONDEL_8588	chr7	96128658	96128858	chr7	95590356	95590550
hCONDEL_8589	chr7	96453422	96453622	chr7	95923441	95923640
hCONDEL_8590	chr7	96975837	96976037	chr7	96447211	96447409
hCONDEL_8591	chr7	97016998	97017198	chr7	96488559	96488758
hCONDEL_8592	chr7	97126353	97126553	chr7	96596426	96596625
hCONDEL_8593	chr7	97201805	97202005	chr7	96671876	96672071
hCONDEL_8594	chr7	97268928	97269128	chr7	96739366	96739562
hCONDEL_8595	chr7	97468239	97468439	chr7	96944151	96944347
hCONDEL_8596	chr7	97483822	97484022	chr7	96959749	96959948
hCONDEL_8597	chr7	97500937	97501137	chr7	96976764	96976962
hCONDEL_8598	chr7	97605401	97605601	chr7	97081370	97081569
hCONDEL_8599	chr7	97605418	97605618	chr7	97081386	97081585
hCONDEL_8600	chr7	97612130	97612330	chr7	97088095	97088292
hCONDEL_8601	chr7	97717870	97718070	chr7	97193864	97194063
hCONDEL_8602	chr7	99568424	99568624	chr7	99027494	99027689
hCONDEL_8603	chr7	99811821	99812021	chr7	99265039	99265237
hCONDEL_8604	chr7	99911323	99911523	chr7	99366013	99366212
hCONDEL_8605	chr7	100625648	100625848	chr7	100015156	100015355
hCONDEL_8606	chr7	101089599	101089799	chr7	100476431	100476630
hCONDEL_8607	chr7	101097872	101098072	chr7	100484686	100484874
hCONDEL_8608	chr7	101098166	101098366	chr7	100484968	100485167
hCONDEL_8609	chr7	101286262	101286462	chr7	100674537	100674736
hCONDEL_8610	chr7	101291500	101291700	chr7	100679787	100679977
hCONDEL_8611	chr7	101293113	101293313	chr7	100681392	100681590
hCONDEL_8612	chr7	101492914	101493114	chr7	100882534	100882732
hCONDEL_8613	chr7	101933328	101933528	chr7	101324986	101325181
hCONDEL_8614	chr7	102420705	102420905	chr7	101813907	101814103
hCONDEL_8615	chr7	102487622	102487822	chr7	101880969	101881168
hCONDEL_8616	chr7	104625632	104625832	chr7	103147934	103148132
hCONDEL_8617	chr7	105179069	105179269	chr7	103671985	103672182
hCONDEL_8618	chr7	105594562	105594762	chr7	104092366	104092565
hCONDEL_8619	chr7	105804536	105804736	chr7	104306588	104306785
hCONDEL_8620	chr7	105823379	105823579	chr7	104325454	104325651
hCONDEL_8621	chr7	105994945	105995145	chr7	104497567	104497766
hCONDEL_8622	chr7	106082193	106082393	chr7	104586599	104586798
hCONDEL_8623	chr7	106150517	106150717	chr7	104653686	104653885
hCONDEL_8624	chr7	106276792	106276992	chr7	104786721	104786917
hCONDEL_8625	chr7	106397992	106398192	chr7	104906407	104906602
hCONDEL_8626	chr7	106632480	106632680	chr7	105143234	105143429
hCONDEL_8627	chr7	106729148	106729348	chr7	105237837	105238033
hCONDEL_8628	chr7	107481474	107481674	chr7	105990740	105990939
hCONDEL_8629	chr7	107587178	107587378	chr7	106096544	106096743
hCONDEL_8630	chr7	108955902	108956102	chr7	107469978	107470177
hCONDEL_8631	chr7	109160755	109160955	chr7	107674461	107674660
hCONDEL_8632	chr7	109247674	109247874	chr7	107759142	107759338
hCONDEL_8633	chr7	109484859	109485059	chr7	107995819	107996017
hCONDEL_8634	chr7	109975577	109975777	chr7	108479557	108479756
hCONDEL_8635	chr7	109990624	109990824	chr7	108494733	108494929
hCONDEL_8636	chr7	110094097	110094297	chr7	108598165	108598364
hCONDEL_8637	chr7	110179693	110179893	chr7	108685790	108685989
hCONDEL_8638	chr7	110666780	110666980	chr7	109177164	109177359
hCONDEL_8639	chr7	111126477	111126677	chr7	109636845	109637044
hCONDEL_8640	chr7	111126492	111126692	chr7	109636859	109637058
hCONDEL_8641	chr7	111829312	111829512	chr7	110324670	110324857
hCONDEL_8642	chr7	111931366	111931566	chr7	110424911	110425110
hCONDEL_8643	chr7	112013497	112013697	chr7	110508024	110508223
hCONDEL_8644	chr7	112116879	112117079	chr7	110617822	110618014
hCONDEL_8645	chr7	112178051	112178251	chr7	110679035	110679228
hCONDEL_8646	chr7	112255397	112255597	chr7	110762506	110762703
hCONDEL_8647	chr7	112358600	112358800	chr7	110865611	110865810
hCONDEL_8648	chr7	112368444	112368644	chr7	110875457	110875655
hCONDEL_8649	chr7	112480326	112480526	chr7	110987617	110987816
hCONDEL_8650	chr7	112494032	112494232	chr7	111001308	111001506
hCONDEL_8651	chr7	112609753	112609953	chr7	111117656	111117855
hCONDEL_8652	chr7	112872325	112872525	chr7	111380459	111380658
hCONDEL_8653	chr7	112882466	112882666	chr7	111390620	111390819
hCONDEL_8654	chr7	113007474	113007674	chr7	111521657	111521853
hCONDEL_8655	chr7	113810105	113810305	chr7	112334919	112335115
hCONDEL_8656	chr7	113819340	113819540	chr7	112344155	112344353
hCONDEL_8657	chr7	113875612	113875812	chr7	112400974	112401173
hCONDEL_8658	chr7	114105182	114105382	chr7	112627820	112628019
hCONDEL_8659	chr7	114132867	114133067	chr7	112655482	112655681
hCONDEL_8660	chr7	114559188	114559388	chr7	113074498	113074695
hCONDEL_8661	chr7	114671998	114672198	chr7	113185588	113185787
hCONDEL_8662	chr7	114890497	114890697	chr7	113402650	113402849
hCONDEL_8663	chr7	114954340	114954540	chr7	113466066	113466265
hCONDEL_8664	chr7	115119523	115119723	chr7	113638406	113638605
hCONDEL_8665	chr7	115679669	115679869	chr7	114204937	114205135
hCONDEL_8666	chr7	115811160	115811360	chr7	114336841	114337040
hCONDEL_8667	chr7	115813371	115813571	chr7	114339065	114339264
hCONDEL_8668	chr7	115825829	115826029	chr7	114351474	114351673
hCONDEL_8669	chr7	115840890	115841090	chr7	114366531	114366727
hCONDEL_8670	chr7	115881690	115881890	chr7	114407507	114407705
hCONDEL_8671	chr7	115892961	115893161	chr7	114418769	114418967
hCONDEL_8672	chr7	115956165	115956365	chr7	114483849	114484045
hCONDEL_8673	chr7	116067312	116067512	chr7	114595108	114595307
hCONDEL_8674	chr7	116120843	116121043	chr7	114648600	114648796
hCONDEL_8675	chr7	116172866	116173066	chr7	114700470	114700669
hCONDEL_8676	chr7	116214295	116214495	chr7	114741582	114741778
hCONDEL_8677	chr7	116405030	116405230	chr7	114923979	114924178
hCONDEL_8678	chr7	116562222	116562422	chr7	115081156	115081355
hCONDEL_8679	chr7	116574696	116574896	chr7	115093619	115093818
hCONDEL_8680	chr7	116622649	116622849	chr7	115141650	115141846
hCONDEL_8681	chr7	116637861	116638061	chr7	115156706	115156905
hCONDEL_8682	chr7	116673781	116673981	chr7	115192287	115192484
hCONDEL_8683	chr7	116710807	116711007	chr7	115229299	115229496
hCONDEL_8684	chr7	116885979	116886179	chr7	115402035	115402234
hCONDEL_8685	chr7	116962027	116962227	chr7	115474683	115474882
hCONDEL_8686	chr7	117045266	117045466	chr7	115553782	115553978
hCONDEL_8687	chr7	117064979	117065179	chr7	115573449	115573648
hCONDEL_8688	chr7	117107461	117107661	chr7	115622963	115623149
hCONDEL_8689	chr7	117108707	117108907	chr7	115624187	115624384
hCONDEL_8690	chr7	117109504	117109704	chr7	115624978	115625175
hCONDEL_8691	chr7	117157294	117157494	chr7	115673148	115673344
hCONDEL_8692	chr7	117174177	117174377	chr7	115689896	115690095
hCONDEL_8693	chr7	117241121	117241321	chr7	115756927	115757124
hCONDEL_8694	chr7	117288318	117288518	chr7	115804797	115804996
hCONDEL_8695	chr7	117385477	117385677	chr7	115902192	115902388
hCONDEL_8696	chr7	117570076	117570276	chr7	116085920	116086119
hCONDEL_8697	chr7	117635336	117635536	chr7	116151066	116151262
hCONDEL_8698	chr7	117643124	117643324	chr7	116158858	116159054
hCONDEL_8699	chr7	117872284	117872484	chr7	116381610	116381806
hCONDEL_8700	chr7	118203476	118203676	chr7	116710792	116710988
hCONDEL_8701	chr7	118452702	118452902	chr7	116964160	116964357
hCONDEL_8702	chr7	118509765	118509965	chr7	117021338	117021536
hCONDEL_8703	chr7	118625395	118625595	chr7	117137600	117137799
hCONDEL_8704	chr7	118809620	118809820	chr7	117323177	117323376
hCONDEL_8705	chr7	118944675	118944875	chr7	117456689	117456886
hCONDEL_8706	chr7	119021457	119021657	chr7	117537587	117537781
hCONDEL_8707	chr7	119022141	119022341	chr7	117538265	117538462
hCONDEL_8708	chr7	119092896	119093096	chr7	117609379	117609575
hCONDEL_8709	chr7	119362914	119363114	chr7	117876726	117876925
hCONDEL_8710	chr7	120626171	120626371	chr7	119118796	119118995
hCONDEL_8711	chr7	120635730	120635930	chr7	119128281	119128480
hCONDEL_8712	chr7	121935391	121935591	chr7	120406177	120406375
hCONDEL_8713	chr7	121965711	121965911	chr7	120436602	120436791
hCONDEL_8714	chr7	122026060	122026260	chr7	120496952	120497150
hCONDEL_8715	chr7	122033945	122034145	chr7	120504507	120504705
hCONDEL_8716	chr7	122051799	122051999	chr7	120522370	120522565
hCONDEL_8717	chr7	122222240	122222440	chr7	120692850	120693049
hCONDEL_8718	chr7	122318969	122319169	chr7	120787905	120788104
hCONDEL_8719	chr7	122854347	122854547	chr7	121313972	121314171
hCONDEL_8720	chr7	123172302	123172502	chr7	121639666	121639865
hCONDEL_8721	chr7	123368248	123368448	chr7	121837623	121837822
hCONDEL_8722	chr7	125184899	125185099	chr7	123667853	123668050
hCONDEL_8723	chr7	125345690	125345890	chr7	123828970	123829169
hCONDEL_8724	chr7	125377816	125378016	chr7	123861433	123861631
hCONDEL_8725	chr7	126187642	126187842	chr7	124670238	124670434
hCONDEL_8726	chr7	126288348	126288548	chr7	124770839	124771038
hCONDEL_8727	chr7	126694470	126694670	chr7	125150186	125150385
hCONDEL_8728	chr7	126701074	126701274	chr7	125156801	125156998
hCONDEL_8729	chr7	126884058	126884258	chr7	125336418	125336617
hCONDEL_8730	chr7	126975924	126976124	chr7	125428512	125428711
hCONDEL_8731	chr7	127819343	127819543	chr7	126283757	126283953
hCONDEL_8732	chr7	127961162	127961362	chr7	126416690	126416889
hCONDEL_8733	chr7	127983143	127983343	chr7	126438696	126438892
hCONDEL_8734	chr7	128234180	128234380	chr7	126699451	126699650
hCONDEL_8735	chr7	128293936	128294136	chr7	126758684	126758883
hCONDEL_8736	chr7	128315057	128315257	chr7	126778096	126778292
hCONDEL_8737	chr7	128540440	128540640	chr7	127003322	127003521
hCONDEL_8738	chr7	128545575	128545775	chr7	127008452	127008651
hCONDEL_8739	chr7	128556520	128556720	chr7	127019414	127019613
hCONDEL_8740	chr7	128785832	128786032	chr7	127244899	127245092
hCONDEL_8741	chr7	128788913	128789113	chr7	127247971	127248170
hCONDEL_8742	chr7	128880474	128880674	chr7	127341935	127342134
hCONDEL_8743	chr7	128909104	128909304	chr7	127370610	127370809
hCONDEL_8744	chr7	129377402	129377602	chr7	127838522	127838718
hCONDEL_8745	chr7	129517067	129517267	chr7	127982319	127982514
hCONDEL_8746	chr7	129552895	129553095	chr7	128018138	128018337
hCONDEL_8747	chr7	129590203	129590403	chr7	128055503	128055702
hCONDEL_8748	chr7	130236168	130236368	chr7	128756310	128756509
hCONDEL_8749	chr7	130393859	130394059	chr7	128912633	128912832
hCONDEL_8750	chr7	130653432	130653632	chr7	129178514	129178706
hCONDEL_8751	chr7	130848316	130848516	chr7	129373563	129373759
